SURFACESEGMENT

-241,-158,10;-241,-141,3 -241,-141,3;-224,-141,1 -224,-141,1;-241,-158,10 
-241,-141,3;-224,-141,1 -224,-141,1;-224,-124,12 -224,-124,12;-241,-141,3 
-241,-141,3;-241,-124,-6 -241,-124,-6;-224,-124,12 -224,-124,12;-241,-141,3 
-241,-124,-6;-224,-124,12 -224,-124,12;-224,-108,5 -224,-108,5;-241,-124,-6 
-241,-124,-6;-241,-108,2 -241,-108,2;-224,-108,5 -224,-108,5;-241,-124,-6 
-241,-108,2;-224,-108,5 -224,-108,5;-224,-91,-6 -224,-91,-6;-241,-108,2 
-241,-108,2;-241,-91,11 -241,-91,11;-224,-91,-6 -224,-91,-6;-241,-108,2 
-241,-91,11;-224,-91,-6 -224,-91,-6;-224,-74,-7 -224,-74,-7;-241,-91,11 
-241,-91,11;-241,-74,11 -241,-74,11;-224,-74,-7 -224,-74,-7;-241,-91,11 
-241,-74,11;-224,-74,-7 -224,-74,-7;-224,-58,-1 -224,-58,-1;-241,-74,11 
-241,-74,11;-241,-58,5 -241,-58,5;-224,-58,-1 -224,-58,-1;-241,-74,11 
-241,-58,5;-224,-58,-1 -224,-58,-1;-224,-41,5 -224,-41,5;-241,-58,5 
-241,-58,5;-241,-41,0 -241,-41,0;-224,-41,5 -224,-41,5;-241,-58,5 
-241,-41,0;-224,-41,5 -224,-41,5;-224,-24,9 -224,-24,9;-241,-41,0 
-241,-41,0;-241,-24,-4 -241,-24,-4;-224,-24,9 -224,-24,9;-241,-41,0 
-241,-24,-4;-224,-24,9 -224,-24,9;-224,-8,10 -224,-8,10;-241,-24,-4 
-241,-24,-4;-241,-8,-5 -241,-8,-5;-224,-8,10 -224,-8,10;-241,-24,-4 
-241,-8,-5;-224,-8,10 -224,-8,10;-224,8,9 -224,8,9;-241,-8,-5 
-241,-8,-5;-241,8,-4 -241,8,-4;-224,8,9 -224,8,9;-241,-8,-5 
-241,8,-4;-224,8,9 -224,8,9;-224,25,5 -224,25,5;-241,8,-4 
-241,8,-4;-241,25,0 -241,25,0;-224,25,5 -224,25,5;-241,8,-4 
-241,25,0;-224,25,5 -224,25,5;-224,41,-1 -224,41,-1;-241,25,0 
-241,25,0;-241,41,5 -241,41,5;-224,41,-1 -224,41,-1;-241,25,0 
-241,41,5;-224,41,-1 -224,41,-1;-224,58,-7 -224,58,-7;-241,41,5 
-241,41,5;-241,58,11 -241,58,11;-224,58,-7 -224,58,-7;-241,41,5 
-241,58,11;-224,58,-7 -224,58,-7;-224,75,-6 -224,75,-6;-241,58,11 
-241,58,11;-241,75,11 -241,75,11;-224,75,-6 -224,75,-6;-241,58,11 
-241,75,11;-224,75,-6 -224,75,-6;-224,91,5 -224,91,5;-241,75,11 
-241,75,11;-241,91,2 -241,91,2;-224,91,5 -224,91,5;-241,75,11 
-241,91,2;-224,91,5 -224,91,5;-224,108,12 -224,108,12;-241,91,2 
-241,91,2;-241,108,-6 -241,108,-6;-224,108,12 -224,108,12;-241,91,2 
-241,108,-6;-224,108,12 -224,108,12;-224,125,1 -224,125,1;-241,108,-6 
-241,108,-6;-241,125,3 -241,125,3;-224,125,1 -224,125,1;-241,108,-6 
-241,125,3;-224,125,1 -224,125,1;-224,141,-4 -224,141,-4;-241,125,3 
-241,125,3;-241,141,10 -241,141,10;-224,141,-4 -224,141,-4;-241,125,3 
-241,141,10;-224,141,-4 -224,141,-4;-224,158,9 -224,158,9;-241,141,10 
-241,141,10;-241,158,-3 -241,158,-3;-224,158,9 -224,158,9;-241,141,10 
-241,158,-3;-224,158,9 -224,158,9;-224,175,0 -224,175,0;-241,158,-3 
-241,158,-3;-241,175,3 -241,175,3;-224,175,0 -224,175,0;-241,158,-3 
-241,175,3;-224,175,0 -224,175,0;-224,191,0 -224,191,0;-241,175,3 
-241,175,3;-241,191,5 -241,191,5;-224,191,0 -224,191,0;-241,175,3 
-241,191,5;-224,191,0 -224,191,0;-224,208,6 -224,208,6;-241,191,5 
-241,191,5;-241,208,-1 -241,208,-1;-224,208,6 -224,208,6;-241,191,5 
-241,208,-1;-224,208,6 -224,208,6;-224,225,-1 -224,225,-1;-241,208,-1 
-241,208,-1;-241,225,7 -241,225,7;-224,225,-1 -224,225,-1;-241,208,-1 
-241,225,7;-224,225,-1 -224,225,-1;-224,241,6 -224,241,6;-241,225,7 
-241,225,7;-241,241,-1 -241,241,-1;-224,241,6 -224,241,6;-241,225,7 
-241,241,-1;-224,241,6 -224,241,6;-224,258,0 -224,258,0;-241,241,-1 
-241,241,-1;-241,258,5 -241,258,5;-224,258,0 -224,258,0;-241,241,-1 
-224,-258,6;-208,-258,0 -208,-258,0;-208,-241,5 -208,-241,5;-224,-258,6 
-224,-258,6;-224,-241,-1 -224,-241,-1;-208,-241,5 -208,-241,5;-224,-258,6 
-224,-241,-1;-208,-241,5 -208,-241,5;-208,-224,0 -208,-224,0;-224,-241,-1 
-224,-241,-1;-224,-224,6 -224,-224,6;-208,-224,0 -208,-224,0;-224,-241,-1 
-224,-224,6;-208,-224,0 -208,-224,0;-208,-208,2 -208,-208,2;-224,-224,6 
-224,-224,6;-224,-208,0 -224,-208,0;-208,-208,2 -208,-208,2;-224,-224,6 
-224,-208,0;-208,-208,2 -208,-208,2;-208,-191,7 -208,-191,7;-224,-208,0 
-224,-208,0;-224,-191,0 -224,-191,0;-208,-191,7 -208,-191,7;-224,-208,0 
-224,-191,0;-208,-191,7 -208,-191,7;-208,-174,-6 -208,-174,-6;-224,-191,0 
-224,-191,0;-224,-174,9 -224,-174,9;-208,-174,-6 -208,-174,-6;-224,-191,0 
-224,-174,9;-208,-174,-6 -208,-174,-6;-208,-158,8 -208,-158,8;-224,-174,9 
-224,-174,9;-224,-158,-4 -224,-158,-4;-208,-158,8 -208,-158,8;-224,-174,9 
-224,-158,-4;-208,-158,8 -208,-158,8;-208,-141,8 -208,-141,8;-224,-158,-4 
-224,-158,-4;-224,-141,1 -224,-141,1;-208,-141,8 -208,-141,8;-224,-158,-4 
-224,-141,1;-208,-141,8 -208,-141,8;-208,-124,-7 -208,-124,-7;-224,-141,1 
-224,-141,1;-224,-124,12 -224,-124,12;-208,-124,-7 -208,-124,-7;-224,-141,1 
-224,-124,12;-208,-124,-7 -208,-124,-7;-208,-108,-3 -208,-108,-3;-224,-124,12 
-224,-124,12;-224,-108,5 -224,-108,5;-208,-108,-3 -208,-108,-3;-224,-124,12 
-224,-108,5;-208,-108,-3 -208,-108,-3;-208,-91,10 -208,-91,10;-224,-108,5 
-224,-108,5;-224,-91,-6 -224,-91,-6;-208,-91,10 -208,-91,10;-224,-108,5 
-224,-91,-6;-208,-91,10 -208,-91,10;-208,-74,16 -208,-74,16;-224,-91,-6 
-224,-91,-6;-224,-74,-7 -224,-74,-7;-208,-74,16 -208,-74,16;-224,-91,-6 
-224,-74,-7;-208,-74,16 -208,-74,16;-208,-58,11 -208,-58,11;-224,-74,-7 
-224,-74,-7;-224,-58,-1 -224,-58,-1;-208,-58,11 -208,-58,11;-224,-74,-7 
-224,-58,-1;-208,-58,11 -208,-58,11;-208,-41,5 -208,-41,5;-224,-58,-1 
-224,-58,-1;-224,-41,5 -224,-41,5;-208,-41,5 -208,-41,5;-224,-58,-1 
-224,-41,5;-208,-41,5 -208,-41,5;-208,-24,0 -208,-24,0;-224,-41,5 
-224,-41,5;-224,-24,9 -224,-24,9;-208,-24,0 -208,-24,0;-224,-41,5 
-224,-24,9;-208,-24,0 -208,-24,0;-208,-8,-1 -208,-8,-1;-224,-24,9 
-224,-24,9;-224,-8,10 -224,-8,10;-208,-8,-1 -208,-8,-1;-224,-24,9 
-224,-8,10;-208,-8,-1 -208,-8,-1;-208,8,0 -208,8,0;-224,-8,10 
-224,-8,10;-224,8,9 -224,8,9;-208,8,0 -208,8,0;-224,-8,10 
-224,8,9;-208,8,0 -208,8,0;-208,25,5 -208,25,5;-224,8,9 
-224,8,9;-224,25,5 -224,25,5;-208,25,5 -208,25,5;-224,8,9 
-224,25,5;-208,25,5 -208,25,5;-208,41,11 -208,41,11;-224,25,5 
-224,25,5;-224,41,-1 -224,41,-1;-208,41,11 -208,41,11;-224,25,5 
-224,41,-1;-208,41,11 -208,41,11;-208,58,16 -208,58,16;-224,41,-1 
-224,41,-1;-224,58,-7 -224,58,-7;-208,58,16 -208,58,16;-224,41,-1 
-224,58,-7;-208,58,16 -208,58,16;-208,75,10 -208,75,10;-224,58,-7 
-224,58,-7;-224,75,-6 -224,75,-6;-208,75,10 -208,75,10;-224,58,-7 
-224,75,-6;-208,75,10 -208,75,10;-208,91,-3 -208,91,-3;-224,75,-6 
-224,75,-6;-224,91,5 -224,91,5;-208,91,-3 -208,91,-3;-224,75,-6 
-224,91,5;-208,91,-3 -208,91,-3;-208,108,-7 -208,108,-7;-224,91,5 
-224,91,5;-224,108,12 -224,108,12;-208,108,-7 -208,108,-7;-224,91,5 
-224,108,12;-208,108,-7 -208,108,-7;-208,125,8 -208,125,8;-224,108,12 
-224,108,12;-224,125,1 -224,125,1;-208,125,8 -208,125,8;-224,108,12 
-224,125,1;-208,125,8 -208,125,8;-208,141,8 -208,141,8;-224,125,1 
-224,125,1;-224,141,-4 -224,141,-4;-208,141,8 -208,141,8;-224,125,1 
-224,141,-4;-208,141,8 -208,141,8;-208,158,-6 -208,158,-6;-224,141,-4 
-224,141,-4;-224,158,9 -224,158,9;-208,158,-6 -208,158,-6;-224,141,-4 
-224,158,9;-208,158,-6 -208,158,-6;-208,175,7 -208,175,7;-224,158,9 
-224,158,9;-224,175,0 -224,175,0;-208,175,7 -208,175,7;-224,158,9 
-224,175,0;-208,175,7 -208,175,7;-208,191,2 -208,191,2;-224,175,0 
-224,175,0;-224,191,0 -224,191,0;-208,191,2 -208,191,2;-224,175,0 
-224,191,0;-208,191,2 -208,191,2;-208,208,0 -208,208,0;-224,191,0 
-224,191,0;-224,208,6 -224,208,6;-208,208,0 -208,208,0;-224,191,0 
-224,208,6;-208,208,0 -208,208,0;-208,225,5 -208,225,5;-224,208,6 
-224,208,6;-224,225,-1 -224,225,-1;-208,225,5 -208,225,5;-224,208,6 
-224,225,-1;-208,225,5 -208,225,5;-208,241,0 -208,241,0;-224,225,-1 
-224,225,-1;-224,241,6 -224,241,6;-208,241,0 -208,241,0;-224,225,-1 
-224,241,6;-208,241,0 -208,241,0;-208,258,3 -208,258,3;-224,241,6 
-224,241,6;-224,258,0 -224,258,0;-208,258,3 -208,258,3;-224,241,6 
-208,-258,0;-191,-258,1 -191,-258,1;-191,-241,3 -191,-241,3;-208,-258,0 
-208,-258,0;-208,-241,5 -208,-241,5;-191,-241,3 -191,-241,3;-208,-258,0 
-208,-241,5;-191,-241,3 -191,-241,3;-191,-224,0 -191,-224,0;-208,-241,5 
-208,-241,5;-208,-224,0 -208,-224,0;-191,-224,0 -191,-224,0;-208,-241,5 
-208,-224,0;-191,-224,0 -191,-224,0;-191,-208,7 -191,-208,7;-208,-224,0 
-208,-224,0;-208,-208,2 -208,-208,2;-191,-208,7 -191,-208,7;-208,-224,0 
-208,-208,2;-191,-208,7 -191,-208,7;-191,-191,-5 -191,-191,-5;-208,-208,2 
-208,-208,2;-208,-191,7 -208,-191,7;-191,-191,-5 -191,-191,-5;-208,-208,2 
-208,-191,7;-191,-191,-5 -191,-191,-5;-191,-174,11 -191,-174,11;-208,-191,7 
-208,-191,7;-208,-174,-6 -208,-174,-6;-191,-174,11 -191,-174,11;-208,-191,7 
-208,-174,-6;-191,-174,11 -191,-174,11;-191,-158,1 -191,-158,1;-208,-174,-6 
-208,-174,-6;-208,-158,8 -208,-158,8;-191,-158,1 -191,-158,1;-208,-174,-6 
-208,-158,8;-191,-158,1 -191,-158,1;-191,-141,-7 -191,-141,-7;-208,-158,8 
-208,-158,8;-208,-141,8 -208,-141,8;-191,-141,-7 -191,-141,-7;-208,-158,8 
-208,-141,8;-191,-141,-7 -191,-141,-7;-191,-124,9 -191,-124,9;-208,-141,8 
-208,-141,8;-208,-124,-7 -208,-124,-7;-191,-124,9 -191,-124,9;-208,-141,8 
-208,-124,-7;-191,-124,9 -191,-124,9;-191,-108,15 -191,-108,15;-208,-124,-7 
-208,-124,-7;-208,-108,-3 -208,-108,-3;-191,-108,15 -191,-108,15;-208,-124,-7 
-208,-108,-3;-191,-108,15 -191,-108,15;-191,-91,1 -191,-91,1;-208,-108,-3 
-208,-108,-3;-208,-91,10 -208,-91,10;-191,-91,1 -191,-91,1;-208,-108,-3 
-208,-91,10;-191,-91,1 -191,-91,1;-191,-74,-10 -191,-74,-10;-208,-91,10 
-208,-91,10;-208,-74,16 -208,-74,16;-191,-74,-10 -191,-74,-10;-208,-91,10 
-208,-74,16;-191,-74,-10 -191,-74,-10;-191,-58,-12 -191,-58,-12;-208,-74,16 
-208,-74,16;-208,-58,11 -208,-58,11;-191,-58,-12 -191,-58,-12;-208,-74,16 
-208,-58,11;-191,-58,-12 -191,-58,-12;-191,-41,-8 -191,-41,-8;-208,-58,11 
-208,-58,11;-208,-41,5 -208,-41,5;-191,-41,-8 -191,-41,-8;-208,-58,11 
-208,-41,5;-191,-41,-8 -191,-41,-8;-191,-24,-4 -191,-24,-4;-208,-41,5 
-208,-41,5;-208,-24,0 -208,-24,0;-191,-24,-4 -191,-24,-4;-208,-41,5 
-208,-24,0;-191,-24,-4 -191,-24,-4;-191,-8,-2 -191,-8,-2;-208,-24,0 
-208,-24,0;-208,-8,-1 -208,-8,-1;-191,-8,-2 -191,-8,-2;-208,-24,0 
-208,-8,-1;-191,-8,-2 -191,-8,-2;-191,8,-4 -191,8,-4;-208,-8,-1 
-208,-8,-1;-208,8,0 -208,8,0;-191,8,-4 -191,8,-4;-208,-8,-1 
-208,8,0;-191,8,-4 -191,8,-4;-191,25,-8 -191,25,-8;-208,8,0 
-208,8,0;-208,25,5 -208,25,5;-191,25,-8 -191,25,-8;-208,8,0 
-208,25,5;-191,25,-8 -191,25,-8;-191,41,-12 -191,41,-12;-208,25,5 
-208,25,5;-208,41,11 -208,41,11;-191,41,-12 -191,41,-12;-208,25,5 
-208,41,11;-191,41,-12 -191,41,-12;-191,58,-10 -191,58,-10;-208,41,11 
-208,41,11;-208,58,16 -208,58,16;-191,58,-10 -191,58,-10;-208,41,11 
-208,58,16;-191,58,-10 -191,58,-10;-191,75,1 -191,75,1;-208,58,16 
-208,58,16;-208,75,10 -208,75,10;-191,75,1 -191,75,1;-208,58,16 
-208,75,10;-191,75,1 -191,75,1;-191,91,15 -191,91,15;-208,75,10 
-208,75,10;-208,91,-3 -208,91,-3;-191,91,15 -191,91,15;-208,75,10 
-208,91,-3;-191,91,15 -191,91,15;-191,108,9 -191,108,9;-208,91,-3 
-208,91,-3;-208,108,-7 -208,108,-7;-191,108,9 -191,108,9;-208,91,-3 
-208,108,-7;-191,108,9 -191,108,9;-191,125,-7 -191,125,-7;-208,108,-7 
-208,108,-7;-208,125,8 -208,125,8;-191,125,-7 -191,125,-7;-208,108,-7 
-208,125,8;-191,125,-7 -191,125,-7;-191,141,1 -191,141,1;-208,125,8 
-208,125,8;-208,141,8 -208,141,8;-191,141,1 -191,141,1;-208,125,8 
-208,141,8;-191,141,1 -191,141,1;-191,158,11 -191,158,11;-208,141,8 
-208,141,8;-208,158,-6 -208,158,-6;-191,158,11 -191,158,11;-208,141,8 
-208,158,-6;-191,158,11 -191,158,11;-191,175,-5 -191,175,-5;-208,158,-6 
-208,158,-6;-208,175,7 -208,175,7;-191,175,-5 -191,175,-5;-208,158,-6 
-208,175,7;-191,175,-5 -191,175,-5;-191,191,7 -191,191,7;-208,175,7 
-208,175,7;-208,191,2 -208,191,2;-191,191,7 -191,191,7;-208,175,7 
-208,191,2;-191,191,7 -191,191,7;-191,208,0 -191,208,0;-208,191,2 
-208,191,2;-208,208,0 -208,208,0;-191,208,0 -191,208,0;-208,191,2 
-208,208,0;-191,208,0 -191,208,0;-191,225,3 -191,225,3;-208,208,0 
-208,208,0;-208,225,5 -208,225,5;-191,225,3 -191,225,3;-208,208,0 
-208,225,5;-191,225,3 -191,225,3;-191,241,1 -191,241,1;-208,225,5 
-208,225,5;-208,241,0 -208,241,0;-191,241,1 -191,241,1;-208,225,5 
-208,241,0;-191,241,1 -191,241,1;-191,258,5 -191,258,5;-208,241,0 
-208,241,0;-208,258,3 -208,258,3;-191,258,5 -191,258,5;-208,241,0 
-191,-258,1;-174,-258,8 -174,-258,8;-174,-241,-3 -174,-241,-3;-191,-258,1 
-191,-258,1;-191,-241,3 -191,-241,3;-174,-241,-3 -174,-241,-3;-191,-258,1 
-191,-241,3;-174,-241,-3 -174,-241,-3;-174,-224,9 -174,-224,9;-191,-241,3 
-191,-241,3;-191,-224,0 -191,-224,0;-174,-224,9 -174,-224,9;-191,-241,3 
-191,-224,0;-174,-224,9 -174,-224,9;-174,-208,-6 -174,-208,-6;-191,-224,0 
-191,-224,0;-191,-208,7 -191,-208,7;-174,-208,-6 -174,-208,-6;-191,-224,0 
-191,-208,7;-174,-208,-6 -174,-208,-6;-174,-191,11 -174,-191,11;-191,-208,7 
-191,-208,7;-191,-191,-5 -191,-191,-5;-174,-191,11 -174,-191,11;-191,-208,7 
-191,-191,-5;-174,-191,11 -174,-191,11;-174,-174,0 -174,-174,0;-191,-191,-5 
-191,-191,-5;-191,-174,11 -191,-174,11;-174,-174,0 -174,-174,0;-191,-191,-5 
-191,-174,11;-174,-174,0 -174,-174,0;-174,-158,-4 -174,-158,-4;-191,-174,11 
-191,-174,11;-191,-158,1 -191,-158,1;-174,-158,-4 -174,-158,-4;-191,-174,11 
-191,-158,1;-174,-158,-4 -174,-158,-4;-174,-141,14 -174,-141,14;-191,-158,1 
-191,-158,1;-191,-141,-7 -191,-141,-7;-174,-141,14 -174,-141,14;-191,-158,1 
-191,-141,-7;-174,-141,14 -174,-141,14;-174,-124,6 -174,-124,6;-191,-141,-7 
-191,-141,-7;-191,-124,9 -191,-124,9;-174,-124,6 -174,-124,6;-191,-141,-7 
-191,-124,9;-174,-124,6 -174,-124,6;-174,-108,-11 -174,-108,-11;-191,-124,9 
-191,-124,9;-191,-108,15 -191,-108,15;-174,-108,-11 -174,-108,-11;-191,-124,9 
-191,-108,15;-174,-108,-11 -174,-108,-11;-174,-91,-8 -174,-91,-8;-191,-108,15 
-191,-108,15;-191,-91,1 -191,-91,1;-174,-91,-8 -174,-91,-8;-191,-108,15 
-191,-91,1;-174,-91,-8 -174,-91,-8;-174,-74,7 -174,-74,7;-191,-91,1 
-191,-91,1;-191,-74,-10 -191,-74,-10;-174,-74,7 -174,-74,7;-191,-91,1 
-191,-74,-10;-174,-74,7 -174,-74,7;-174,-58,19 -174,-58,19;-191,-74,-10 
-191,-74,-10;-191,-58,-12 -191,-58,-12;-174,-58,19 -174,-58,19;-191,-74,-10 
-191,-58,-12;-174,-58,19 -174,-58,19;-174,-41,22 -174,-41,22;-191,-58,-12 
-191,-58,-12;-191,-41,-8 -191,-41,-8;-174,-41,22 -174,-41,22;-191,-58,-12 
-191,-41,-8;-174,-41,22 -174,-41,22;-174,-24,22 -174,-24,22;-191,-41,-8 
-191,-41,-8;-191,-24,-4 -191,-24,-4;-174,-24,22 -174,-24,22;-191,-41,-8 
-191,-24,-4;-174,-24,22 -174,-24,22;-174,-8,21 -174,-8,21;-191,-24,-4 
-191,-24,-4;-191,-8,-2 -191,-8,-2;-174,-8,21 -174,-8,21;-191,-24,-4 
-191,-8,-2;-174,-8,21 -174,-8,21;-174,8,22 -174,8,22;-191,-8,-2 
-191,-8,-2;-191,8,-4 -191,8,-4;-174,8,22 -174,8,22;-191,-8,-2 
-191,8,-4;-174,8,22 -174,8,22;-174,25,22 -174,25,22;-191,8,-4 
-191,8,-4;-191,25,-8 -191,25,-8;-174,25,22 -174,25,22;-191,8,-4 
-191,25,-8;-174,25,22 -174,25,22;-174,41,19 -174,41,19;-191,25,-8 
-191,25,-8;-191,41,-12 -191,41,-12;-174,41,19 -174,41,19;-191,25,-8 
-191,41,-12;-174,41,19 -174,41,19;-174,58,7 -174,58,7;-191,41,-12 
-191,41,-12;-191,58,-10 -191,58,-10;-174,58,7 -174,58,7;-191,41,-12 
-191,58,-10;-174,58,7 -174,58,7;-174,75,-8 -174,75,-8;-191,58,-10 
-191,58,-10;-191,75,1 -191,75,1;-174,75,-8 -174,75,-8;-191,58,-10 
-191,75,1;-174,75,-8 -174,75,-8;-174,91,-11 -174,91,-11;-191,75,1 
-191,75,1;-191,91,15 -191,91,15;-174,91,-11 -174,91,-11;-191,75,1 
